month,dayofweek_int,timebins,day,year,lane 1,lane 2,lane 3 ,lane 4,lane 5,month_str,dayofweek_str
9,3,noon_2PM,15.0,2005.0,2.87,1.89,1.73,0.26,0.02,"Sep, 33.4 (2005)",Thu
9,4,10AM_noon,16.0,2005.0,3.32999,1.86999,1.27,0.38,0.04,"Sep, 33.4 (2005)",Fri
9,4,10PM_midnight,16.0,2005.0,3.39,1.7499900000000002,1.14,0.14,0.03,"Sep, 33.4 (2005)",Fri
9,4,2AM_4AM,16.0,2005.0,3.57999,1.7,1.42,0.11,0.05,"Sep, 33.4 (2005)",Fri
9,4,2PM_4PM,12.5,2005.0,3.8599900000000003,1.9999950000000002,1.69,0.455,0.03,"Sep, 33.4 (2005)",Fri
9,4,4AM_6AM,16.0,2005.0,3.3399900000000002,2.18,1.96,0.02,0.05,"Sep, 33.4 (2005)",Fri
9,4,4PM_6PM,16.0,2005.0,3.3399900000000002,1.89,1.08,0.57,0.05,"Sep, 33.4 (2005)",Fri
9,4,6AM_8AM,16.0,2005.0,3.7,1.83,1.76,0.01,0.14,"Sep, 33.4 (2005)",Fri
9,4,6PM_8PM,16.0,2005.0,3.31999,1.7499900000000002,1.04,0.79,0.03,"Sep, 33.4 (2005)",Fri
9,4,8AM_10AM,19.5,2005.0,3.469995,2.339995,1.855,0.185,0.03,"Sep, 33.4 (2005)",Fri
9,4,8PM_10PM,16.0,2005.0,3.59999,1.87999,0.86,0.99,0.03,"Sep, 33.4 (2005)",Fri
9,4,midnight_2AM,16.0,2005.0,3.21,1.81,1.65,0.29,0.05,"Sep, 33.4 (2005)",Fri
9,4,noon_2PM,16.0,2005.0,3.264995,1.875,1.675,0.425,0.085,"Sep, 33.4 (2005)",Fri
9,5,10AM_noon,13.5,2005.0,4.13999,2.129995,2.115,0.425,0.075,"Sep, 33.4 (2005)",Sat
9,5,10PM_midnight,13.5,2005.0,3.395,1.13,1.6600000000000001,0.39,0.035,"Sep, 33.4 (2005)",Sat
9,5,2AM_4AM,13.5,2005.0,3.7449950000000003,1.87,1.6099999999999999,0.01,0.04,"Sep, 33.4 (2005)",Sat
9,5,2PM_4PM,13.5,2005.0,3.404995,1.8900000000000001,1.6099999999999999,0.33,0.045,"Sep, 33.4 (2005)",Sat
9,5,4AM_6AM,17.0,2005.0,3.84999,1.71,1.82,0.01,0.04,"Sep, 33.4 (2005)",Sat
9,5,4PM_6PM,10.0,2005.0,3.16,1.84,1.43,0.01,0.03,"Sep, 33.4 (2005)",Sat
9,5,6AM_8AM,13.5,2005.0,3.759995,1.924995,1.565,0.01,0.04,"Sep, 33.4 (2005)",Sat
9,5,6PM_8PM,13.5,2005.0,3.31,1.2849949999999999,1.43,0.46,0.04,"Sep, 33.4 (2005)",Sat
9,5,8AM_10AM,13.5,2005.0,3.71,1.81,2.1199950000000003,0.01,0.095,"Sep, 33.4 (2005)",Sat
9,5,8PM_10PM,17.0,2005.0,3.31999,0.5,1.07,0.79,0.03,"Sep, 33.4 (2005)",Sat
9,5,midnight_2AM,10.0,2005.0,3.6099900000000003,1.95,1.63,0.01,0.03,"Sep, 33.4 (2005)",Sat
9,5,noon_2PM,13.5,2005.0,3.56,1.895,1.6800000000000002,0.22,0.03,"Sep, 33.4 (2005)",Sat
9,6,10AM_noon,14.5,2005.0,3.55999,1.81,1.9649999999999999,0.31,0.025,"Sep, 33.4 (2005)",Sun
9,6,10PM_midnight,18.0,2005.0,1.5,0.55,1.45,0.47,0.02,"Sep, 33.4 (2005)",Sun
9,6,2AM_4AM,11.0,2005.0,3.53999,1.91,1.61999,0.01,0.03,"Sep, 33.4 (2005)",Sun
9,6,2PM_4PM,18.0,2005.0,3.23,1.67,1.37,0.89,0.03,"Sep, 33.4 (2005)",Sun
9,6,4AM_6AM,14.5,2005.0,3.099995,1.1400000000000001,1.7000000000000002,0.33,0.025,"Sep, 33.4 (2005)",Sun
9,6,4PM_6PM,14.5,2005.0,3.444995,1.49,1.775,0.865,0.02,"Sep, 33.4 (2005)",Sun
9,6,6AM_8AM,18.0,2005.0,3.67,1.26,2.43,0.65,0.02,"Sep, 33.4 (2005)",Sun
9,6,6PM_8PM,14.5,2005.0,1.705,0.63,0.6599999999999999,0.64,0.02,"Sep, 33.4 (2005)",Sun
9,6,8AM_10AM,14.5,2005.0,3.92999,2.185,1.93999,0.415,0.025,"Sep, 33.4 (2005)",Sun
9,6,8PM_10PM,11.0,2005.0,1.84,0.16,0.51,0.01,0.02,"Sep, 33.4 (2005)",Sun
9,6,midnight_2AM,14.5,2005.0,2.379995,0.565,1.14,0.42,0.02,"Sep, 33.4 (2005)",Sun
9,6,noon_2PM,11.0,2005.0,3.47,1.93,1.64,0.83,0.02,"Sep, 33.4 (2005)",Sun
10,0,10AM_noon,14.0,2004.5,2.5799950000000003,2.4450000000000003,1.7000000000000002,1.9149950000000002,1.9449999999999998,"Oct, 29.9 (2004) / 30.7 (2005)",Mon
10,0,10PM_midnight,14.0,2005.0,1.4700000000000002,1.764995,1.1099999999999999,1.48,1.78,"Oct, 29.9 (2004) / 30.7 (2005)",Mon
10,0,2AM_4AM,17.0,2005.0,1.71,1.89,1.27,1.71,1.9,"Oct, 29.9 (2004) / 30.7 (2005)",Mon
10,0,2PM_4PM,17.0,2004.5,1.7949950000000001,2.02999,1.31,1.865,1.88,"Oct, 29.9 (2004) / 30.7 (2005)",Mon
10,0,4AM_6AM,17.0,2005.0,2.18,2.52999,1.13,1.79,2.21,"Oct, 29.9 (2004) / 30.7 (2005)",Mon
10,0,4PM_6PM,14.0,2005.0,1.8349950000000002,1.999995,0.95,1.645,1.97,"Oct, 29.9 (2004) / 30.7 (2005)",Mon
10,0,6AM_8AM,14.0,2005.0,2.269995,2.8899999999999997,1.19,1.8199999999999998,3.01,"Oct, 29.9 (2004) / 30.7 (2005)",Mon
10,0,6PM_8PM,17.5,2005.0,1.54,1.63,0.9299999999999999,1.05,1.475,"Oct, 29.9 (2004) / 30.7 (2005)",Mon
10,0,8AM_10AM,17.0,2005.0,2.26999,2.73,1.35,1.94,1.97,"Oct, 29.9 (2004) / 30.7 (2005)",Mon
10,0,8PM_10PM,17.0,2004.5,1.66,1.8450000000000002,2.085,1.964995,1.9449999999999998,"Oct, 29.9 (2004) / 30.7 (2005)",Mon
10,0,midnight_2AM,14.0,2005.0,1.795,1.75,1.255,1.8199999999999998,1.8399999999999999,"Oct, 29.9 (2004) / 30.7 (2005)",Mon
10,0,noon_2PM,17.5,2005.0,2.094995,1.9599900000000001,1.58,1.68,1.8149950000000001,"Oct, 29.9 (2004) / 30.7 (2005)",Mon
10,1,10AM_noon,12.0,2005.0,2.95,1.9449900000000002,1.04,1.665,1.824995,"Oct, 29.9 (2004) / 30.7 (2005)",Tue
10,1,10PM_midnight,12.0,2004.5,2.535,1.77,1.76,1.865,2.234995,"Oct, 29.9 (2004) / 30.7 (2005)",Tue
10,1,2AM_4AM,18.0,2004.0,1.92,1.95,1.77,1.65,1.94,"Oct, 29.9 (2004) / 30.7 (2005)",Tue
10,1,2PM_4PM,15.0,2004.5,2.305,1.629995,1.365,1.839995,1.9449999999999998,"Oct, 29.9 (2004) / 30.7 (2005)",Tue
10,1,4AM_6AM,12.0,2005.0,2.06999,2.02999,1.05,1.81,1.8,"Oct, 29.9 (2004) / 30.7 (2005)",Tue
10,1,4PM_6PM,12.0,2004.5,2.315,1.72,1.4649999999999999,1.73,1.7149999999999999,"Oct, 29.9 (2004) / 30.7 (2005)",Tue
10,1,6AM_8AM,15.0,2004.5,1.95,2.009995,1.395,1.67,1.75,"Oct, 29.9 (2004) / 30.7 (2005)",Tue
10,1,6PM_8PM,18.0,2004.5,2.13499,1.88,1.68,1.989995,2.369995,"Oct, 29.9 (2004) / 30.7 (2005)",Tue
10,1,8AM_10AM,18.0,2004.0,2.38,2.19,2.57999,1.8,1.93,"Oct, 29.9 (2004) / 30.7 (2005)",Tue
10,1,8PM_10PM,15.0,2004.5,2.30499,1.96,1.305,1.844995,1.984995,"Oct, 29.9 (2004) / 30.7 (2005)",Tue
10,1,midnight_2AM,15.0,2004.5,1.79,1.685,1.49,1.405,1.705,"Oct, 29.9 (2004) / 30.7 (2005)",Tue
10,1,noon_2PM,18.0,2004.5,1.68,1.61,1.605,1.6899950000000001,2.035,"Oct, 29.9 (2004) / 30.7 (2005)",Tue
10,2,10AM_noon,13.0,2004.5,2.32,2.1550000000000002,1.3399999999999999,1.455,2.465,"Oct, 29.9 (2004) / 30.7 (2005)",Wed
10,2,10PM_midnight,13.0,2004.5,1.999995,1.784995,1.05,1.745,2.514995,"Oct, 29.9 (2004) / 30.7 (2005)",Wed
10,2,2AM_4AM,16.0,2004.5,2.0749950000000004,2.03499,1.4649999999999999,1.895,2.3699950000000003,"Oct, 29.9 (2004) / 30.7 (2005)",Wed
10,2,2PM_4PM,16.0,2004.5,1.9449999999999998,1.815,1.5350000000000001,1.5,2.91,"Oct, 29.9 (2004) / 30.7 (2005)",Wed
10,2,4AM_6AM,13.0,2004.5,2.4799949999999997,2.3,1.78,1.989995,2.0799950000000003,"Oct, 29.9 (2004) / 30.7 (2005)",Wed
10,2,4PM_6PM,13.0,2004.5,1.79,1.875,1.76,1.815,2.644995,"Oct, 29.9 (2004) / 30.7 (2005)",Wed
10,2,6AM_8AM,19.0,2004.5,2.13,2.319995,1.545,1.7099950000000002,2.27999,"Oct, 29.9 (2004) / 30.7 (2005)",Wed
10,2,6PM_8PM,19.0,2004.5,1.8050000000000002,1.78,1.62,1.755,2.6049949999999997,"Oct, 29.9 (2004) / 30.7 (2005)",Wed
10,2,8AM_10AM,16.0,2004.5,2.185,2.205,1.375,2.009995,2.3249950000000004,"Oct, 29.9 (2004) / 30.7 (2005)",Wed
10,2,8PM_10PM,16.0,2004.5,1.795,1.725,1.3050000000000002,1.3399999999999999,2.33,"Oct, 29.9 (2004) / 30.7 (2005)",Wed
10,2,midnight_2AM,19.0,2005.0,2.03999,1.89,1.53,1.86999,2.57999,"Oct, 29.9 (2004) / 30.7 (2005)",Wed
10,2,noon_2PM,19.0,2004.5,1.66,1.71,1.3900000000000001,1.2149999999999999,3.00999,"Oct, 29.9 (2004) / 30.7 (2005)",Wed
10,3,10AM_noon,14.0,2004.5,2.35,2.2,0.655,1.54,2.35,"Oct, 29.9 (2004) / 30.7 (2005)",Thu
10,3,10PM_midnight,14.0,2004.0,1.72,1.72,1.82,1.68,2.02999,"Oct, 29.9 (2004) / 30.7 (2005)",Thu
10,3,2AM_4AM,17.0,2004.5,1.87,1.9249999999999998,0.8200000000000001,1.095,3.17999,"Oct, 29.9 (2004) / 30.7 (2005)",Thu
10,3,2PM_4PM,17.0,2004.5,1.8199999999999998,1.6400000000000001,0.94,1.6600000000000001,2.24999,"Oct, 29.9 (2004) / 30.7 (2005)",Thu
10,3,4AM_6AM,14.0,2004.5,1.964995,2.395,0.44499999999999995,0.8699999999999999,2.879995,"Oct, 29.9 (2004) / 30.7 (2005)",Thu
10,3,4PM_6PM,14.0,2004.5,1.43,1.5899999999999999,1.095,1.4649999999999999,2.225,"Oct, 29.9 (2004) / 30.7 (2005)",Thu
10,3,6AM_8AM,20.0,2004.5,1.9049999999999998,2.82499,0.805,0.655,2.70499,"Oct, 29.9 (2004) / 30.7 (2005)",Thu
10,3,6PM_8PM,20.0,2004.5,1.7299950000000002,1.574995,0.935,1.3450000000000002,2.09,"Oct, 29.9 (2004) / 30.7 (2005)",Thu
10,3,8AM_10AM,17.0,2004.5,2.255,2.194995,0.9349999999999999,1.23,3.1049949999999997,"Oct, 29.9 (2004) / 30.7 (2005)",Thu
10,3,8PM_10PM,17.0,2004.5,1.8399999999999999,1.71,1.304995,1.6400000000000001,2.13,"Oct, 29.9 (2004) / 30.7 (2005)",Thu
10,3,midnight_2AM,20.0,2004.0,1.5,1.7,1.12,1.25,1.73,"Oct, 29.9 (2004) / 30.7 (2005)",Thu
10,3,noon_2PM,20.0,2004.5,1.864995,1.844995,1.175,1.474995,2.485,"Oct, 29.9 (2004) / 30.7 (2005)",Thu
10,4,10AM_noon,14.5,2004.0,1.86999,1.994995,1.39,1.585,2.2049950000000003,"Oct, 29.9 (2004) / 30.7 (2005)",Fri
10,4,10PM_midnight,15.0,2004.0,1.85,1.77,1.63,1.72,1.99,"Oct, 29.9 (2004) / 30.7 (2005)",Fri
10,4,2AM_4AM,15.0,2004.5,1.9149950000000002,1.9849999999999999,1.2,1.8250000000000002,2.189995,"Oct, 29.9 (2004) / 30.7 (2005)",Fri
10,4,2PM_4PM,15.0,2004.5,1.80999,1.63,1.1400000000000001,1.3599999999999999,2.314995,"Oct, 29.9 (2004) / 30.7 (2005)",Fri
10,4,4AM_6AM,14.5,2004.0,1.72,2.08,1.505,1.8050000000000002,2.42499,"Oct, 29.9 (2004) / 30.7 (2005)",Fri
10,4,4PM_6PM,14.5,2004.0,1.57,1.629995,1.705,1.7000000000000002,1.8799900000000003,"Oct, 29.9 (2004) / 30.7 (2005)",Fri
10,4,6AM_8AM,18.0,2004.0,1.845,2.0799950000000003,1.6549999999999998,1.855,2.355,"Oct, 29.9 (2004) / 30.7 (2005)",Fri
10,4,6PM_8PM,18.0,2004.0,1.85,1.744995,1.725,1.86,2.12,"Oct, 29.9 (2004) / 30.7 (2005)",Fri
10,4,8AM_10AM,15.0,2004.5,1.91,2.16,1.495,1.7349999999999999,2.38999,"Oct, 29.9 (2004) / 30.7 (2005)",Fri
10,4,8PM_10PM,15.0,2004.5,1.76,1.779995,1.475,1.78,2.075,"Oct, 29.9 (2004) / 30.7 (2005)",Fri
10,4,midnight_2AM,15.0,2004.0,1.82,1.61,1.64,1.7499900000000002,1.96,"Oct, 29.9 (2004) / 30.7 (2005)",Fri
10,4,noon_2PM,18.0,2004.0,1.6099999999999999,1.824995,1.2349999999999999,1.42,2.015,"Oct, 29.9 (2004) / 30.7 (2005)",Fri
10,5,10AM_noon,15.5,2004.5,2.16,2.2799899999999997,1.3199999999999998,1.76,1.99,"Oct, 29.9 (2004) / 30.7 (2005)",Sat
10,5,10PM_midnight,15.5,2004.5,1.929995,1.95,1.645,1.859995,1.95,"Oct, 29.9 (2004) / 30.7 (2005)",Sat
10,5,2AM_4AM,15.5,2004.5,1.87,1.9949949999999999,1.315,1.81,2.175,"Oct, 29.9 (2004) / 30.7 (2005)",Sat
10,5,2PM_4PM,15.5,2004.5,1.82,1.7349999999999999,1.435,1.73,1.9149950000000002,"Oct, 29.9 (2004) / 30.7 (2005)",Sat
10,5,4AM_6AM,15.5,2004.5,1.864995,2.054995,1.75,1.76,2.03499,"Oct, 29.9 (2004) / 30.7 (2005)",Sat
10,5,4PM_6PM,15.5,2004.5,1.815,1.6400000000000001,1.625,1.665,1.984995,"Oct, 29.9 (2004) / 30.7 (2005)",Sat
10,5,6AM_8AM,15.5,2004.5,2.145,1.97,1.58,1.6599949999999999,2.014995,"Oct, 29.9 (2004) / 30.7 (2005)",Sat
10,5,6PM_8PM,15.5,2004.5,1.78,1.635,1.5750000000000002,1.73,1.869995,"Oct, 29.9 (2004) / 30.7 (2005)",Sat
10,5,8AM_10AM,15.5,2004.5,2.13,2.03999,1.45,1.8849900000000002,2.045,"Oct, 29.9 (2004) / 30.7 (2005)",Sat
10,5,8PM_10PM,15.5,2004.5,1.7999999999999998,1.58,1.47,1.7650000000000001,1.915,"Oct, 29.9 (2004) / 30.7 (2005)",Sat
10,5,midnight_2AM,15.0,2005.0,1.84,1.81,1.72,1.69,1.9,"Oct, 29.9 (2004) / 30.7 (2005)",Sat
10,5,noon_2PM,15.5,2004.5,2.17,1.755,1.87,1.84,1.9449999999999998,"Oct, 29.9 (2004) / 30.7 (2005)",Sat
10,6,10AM_noon,16.5,2004.5,2.879995,2.719995,1.924995,1.755,2.25,"Oct, 29.9 (2004) / 30.7 (2005)",Sun
10,6,10PM_midnight,16.5,2004.5,2.019995,1.73,1.2149999999999999,1.8599999999999999,1.87499,"Oct, 29.9 (2004) / 30.7 (2005)",Sun
10,6,2AM_4AM,16.5,2004.5,1.9099949999999999,1.8899949999999999,1.2349999999999999,1.755,2.004995,"Oct, 29.9 (2004) / 30.7 (2005)",Sun
10,6,2PM_4PM,16.5,2004.5,1.844995,1.67,1.085,1.54,2.015,"Oct, 29.9 (2004) / 30.7 (2005)",Sun
10,6,4AM_6AM,16.5,2004.5,1.975,1.89,1.344995,1.4449999999999998,1.9,"Oct, 29.9 (2004) / 30.7 (2005)",Sun
10,6,4PM_6PM,16.5,2004.5,1.81,1.78,1.355,1.615,1.7349999999999999,"Oct, 29.9 (2004) / 30.7 (2005)",Sun
10,6,6AM_8AM,16.5,2004.5,2.009995,1.864995,1.285,1.435,1.999995,"Oct, 29.9 (2004) / 30.7 (2005)",Sun
10,6,6PM_8PM,16.5,2004.5,1.795,1.87,1.4849999999999999,1.75,1.994995,"Oct, 29.9 (2004) / 30.7 (2005)",Sun
10,6,8AM_10AM,16.5,2004.5,2.165,1.92,1.76,1.279995,2.455,"Oct, 29.9 (2004) / 30.7 (2005)",Sun
10,6,8PM_10PM,16.5,2004.5,1.805,1.85,1.4449999999999998,1.94,1.869995,"Oct, 29.9 (2004) / 30.7 (2005)",Sun
10,6,midnight_2AM,16.5,2004.5,1.835,1.915,1.355,1.755,1.9449999999999998,"Oct, 29.9 (2004) / 30.7 (2005)",Sun
10,6,noon_2PM,16.5,2004.5,2.4799949999999997,1.879995,1.615,1.79,1.9199950000000001,"Oct, 29.9 (2004) / 30.7 (2005)",Sun
11,0,10AM_noon,15.0,2004.0,2.28999,2.02999,1.87999,1.55,2.68,"Nov, 26.3 (2004) / 27.8 (2005)",Mon
11,0,10PM_midnight,18.0,2004.0,1.865,1.335,1.8,1.849995,2.055,"Nov, 26.3 (2004) / 27.8 (2005)",Mon
11,0,2AM_4AM,15.0,2004.0,2.16,1.94,1.65,1.76,2.03999,"Nov, 26.3 (2004) / 27.8 (2005)",Mon
11,0,2PM_4PM,15.0,2004.0,1.72,1.27,1.59,1.32,2.6,"Nov, 26.3 (2004) / 27.8 (2005)",Mon
11,0,4AM_6AM,14.5,2004.5,2.0799950000000003,1.795,1.7149999999999999,1.17,2.634995,"Nov, 26.3 (2004) / 27.8 (2005)",Mon
11,0,4PM_6PM,15.0,2004.0,1.91,1.33,1.61999,1.7,1.96,"Nov, 26.3 (2004) / 27.8 (2005)",Mon
11,0,6AM_8AM,15.0,2004.0,2.26999,1.85,1.69,0.92,2.01999,"Nov, 26.3 (2004) / 27.8 (2005)",Mon
11,0,6PM_8PM,14.5,2004.0,1.795,1.35,1.755,1.6699950000000001,2.2449950000000003,"Nov, 26.3 (2004) / 27.8 (2005)",Mon
11,0,8AM_10AM,14.5,2004.0,2.085,1.815,1.6099999999999999,1.0,2.1399999999999997,"Nov, 26.3 (2004) / 27.8 (2005)",Mon
11,0,8PM_10PM,15.0,2004.0,1.65,1.25,1.79,1.83,2.34,"Nov, 26.3 (2004) / 27.8 (2005)",Mon
11,0,midnight_2AM,15.0,2004.0,1.884995,1.7,1.745,1.55,1.9849999999999999,"Nov, 26.3 (2004) / 27.8 (2005)",Mon
11,0,noon_2PM,18.0,2004.0,1.725,1.7149999999999999,1.59,1.165,1.895,"Nov, 26.3 (2004) / 27.8 (2005)",Mon
11,1,10AM_noon,15.0,2004.5,2.2799899999999997,1.96,1.8450000000000002,1.6,2.459995,"Nov, 26.3 (2004) / 27.8 (2005)",Tue
11,1,10PM_midnight,15.5,2004.5,1.645,1.8,1.744995,1.58,2.0799950000000003,"Nov, 26.3 (2004) / 27.8 (2005)",Tue
11,1,2AM_4AM,16.0,2004.5,1.955,1.7149999999999999,1.779995,1.595,2.42,"Nov, 26.3 (2004) / 27.8 (2005)",Tue
11,1,2PM_4PM,15.0,2005.0,1.82,1.63,1.59,1.65,2.78999,"Nov, 26.3 (2004) / 27.8 (2005)",Tue
11,1,4AM_6AM,15.0,2004.0,1.96,1.73,1.72,1.33,1.96,"Nov, 26.3 (2004) / 27.8 (2005)",Tue
11,1,4PM_6PM,15.5,2004.5,1.75,1.615,1.755,1.55,1.885,"Nov, 26.3 (2004) / 27.8 (2005)",Tue
11,1,6AM_8AM,15.5,2004.5,2.22,1.9599950000000002,1.77,1.3599999999999999,2.464995,"Nov, 26.3 (2004) / 27.8 (2005)",Tue
11,1,6PM_8PM,16.0,2004.5,1.795,1.6,1.8050000000000002,1.795,2.354995,"Nov, 26.3 (2004) / 27.8 (2005)",Tue
11,1,8AM_10AM,16.0,2005.0,2.31999,1.76,1.71,1.04,3.01999,"Nov, 26.3 (2004) / 27.8 (2005)",Tue
11,1,8PM_10PM,15.0,2004.5,1.66,1.62,1.84,1.595,2.009995,"Nov, 26.3 (2004) / 27.8 (2005)",Tue
11,1,midnight_2AM,15.5,2004.5,1.81,1.57,1.84,1.72,2.1500000000000004,"Nov, 26.3 (2004) / 27.8 (2005)",Tue
11,1,noon_2PM,16.0,2004.0,1.99,1.83,1.56,1.74,2.17,"Nov, 26.3 (2004) / 27.8 (2005)",Tue
11,2,10AM_noon,16.0,2005.0,2.6,2.29999,2.04999,1.46,2.81999,"Nov, 26.3 (2004) / 27.8 (2005)",Wed
11,2,10PM_midnight,16.0,2005.0,1.83,1.4,1.55,1.55,1.87999,"Nov, 26.3 (2004) / 27.8 (2005)",Wed
11,2,2AM_4AM,16.0,2005.0,1.77,1.83,1.82,1.24,3.12,"Nov, 26.3 (2004) / 27.8 (2005)",Wed
11,2,2PM_4PM,13.0,2004.5,1.91,1.63,1.81,1.58,2.355,"Nov, 26.3 (2004) / 27.8 (2005)",Wed
11,2,4AM_6AM,16.5,2005.0,1.885,1.844995,1.745,1.08,3.04999,"Nov, 26.3 (2004) / 27.8 (2005)",Wed
11,2,4PM_6PM,13.0,2005.0,1.8,1.53,1.52,1.06,2.25,"Nov, 26.3 (2004) / 27.8 (2005)",Wed
11,2,6AM_8AM,16.0,2005.0,2.06999,1.87999,1.58,1.31,3.18,"Nov, 26.3 (2004) / 27.8 (2005)",Wed
11,2,6PM_8PM,16.0,2005.0,1.74,1.64,1.76,1.79,1.89,"Nov, 26.3 (2004) / 27.8 (2005)",Wed
11,2,8AM_10AM,16.5,2004.5,2.099995,2.029995,1.81,1.7349999999999999,2.6699900000000003,"Nov, 26.3 (2004) / 27.8 (2005)",Wed
11,2,8PM_10PM,16.5,2005.0,1.82,1.4649999999999999,1.8899949999999999,1.46,2.43499,"Nov, 26.3 (2004) / 27.8 (2005)",Wed
11,2,midnight_2AM,16.0,2005.0,1.68,1.78,1.64,1.58,2.35,"Nov, 26.3 (2004) / 27.8 (2005)",Wed
11,2,noon_2PM,16.0,2005.0,1.7899950000000002,1.64,1.6949999999999998,1.51,2.7049950000000003,"Nov, 26.3 (2004) / 27.8 (2005)",Wed
11,3,10AM_noon,14.0,2004.0,1.864995,2.094995,1.9,1.475,1.97,"Nov, 26.3 (2004) / 27.8 (2005)",Thu
11,3,10PM_midnight,17.0,2005.0,1.71,1.79,1.92,1.7,2.17,"Nov, 26.3 (2004) / 27.8 (2005)",Thu
11,3,2AM_4AM,11.0,2005.0,1.78,1.6,1.83,1.76,3.48,"Nov, 26.3 (2004) / 27.8 (2005)",Thu
11,3,2PM_4PM,17.0,2005.0,1.65,1.77,1.77,1.36,1.92,"Nov, 26.3 (2004) / 27.8 (2005)",Thu
11,3,4AM_6AM,17.0,2004.0,1.76,2.03999,1.79,1.86999,2.21,"Nov, 26.3 (2004) / 27.8 (2005)",Thu
11,3,4PM_6PM,11.0,2004.0,1.67,1.54,1.56,1.47,1.84,"Nov, 26.3 (2004) / 27.8 (2005)",Thu
11,3,6AM_8AM,17.0,2005.0,1.91,1.94,1.79,1.78,2.73,"Nov, 26.3 (2004) / 27.8 (2005)",Thu
11,3,6PM_8PM,14.0,2004.5,1.665,1.5899999999999999,1.74,1.7,2.059995,"Nov, 26.3 (2004) / 27.8 (2005)",Thu
11,3,8AM_10AM,14.0,2004.5,2.3149949999999997,2.3199899999999998,2.109995,2.0399900000000004,2.4450000000000003,"Nov, 26.3 (2004) / 27.8 (2005)",Thu
11,3,8PM_10PM,14.0,2004.5,1.72,1.744995,1.895,1.71,2.105,"Nov, 26.3 (2004) / 27.8 (2005)",Thu
11,3,midnight_2AM,10.5,2004.5,1.764995,1.34,1.8,1.48,1.915,"Nov, 26.3 (2004) / 27.8 (2005)",Thu
11,3,noon_2PM,11.0,2005.0,1.89,1.78,1.72,1.54,2.96,"Nov, 26.3 (2004) / 27.8 (2005)",Thu
11,4,10AM_noon,15.0,2004.5,2.56499,2.0,1.929995,1.67,2.13,"Nov, 26.3 (2004) / 27.8 (2005)",Fri
11,4,10PM_midnight,15.0,2004.5,1.74,1.67,1.76,1.145,2.4949950000000003,"Nov, 26.3 (2004) / 27.8 (2005)",Fri
11,4,2AM_4AM,12.0,2004.0,1.95,1.73,1.91,1.69,1.99,"Nov, 26.3 (2004) / 27.8 (2005)",Fri
11,4,2PM_4PM,15.0,2004.5,1.835,1.48,1.5550000000000002,1.27,2.71,"Nov, 26.3 (2004) / 27.8 (2005)",Fri
11,4,4AM_6AM,12.0,2005.0,1.97,1.85,1.82,1.34,2.66,"Nov, 26.3 (2004) / 27.8 (2005)",Fri
11,4,4PM_6PM,18.0,2005.0,1.93,1.43,1.56,0.89,3.15,"Nov, 26.3 (2004) / 27.8 (2005)",Fri
11,4,6AM_8AM,18.0,2004.0,2.09,1.87999,1.92,1.7499900000000002,2.2,"Nov, 26.3 (2004) / 27.8 (2005)",Fri
11,4,6PM_8PM,15.0,2004.5,1.859995,1.5,1.6,1.01,2.565,"Nov, 26.3 (2004) / 27.8 (2005)",Fri
11,4,8AM_10AM,18.0,2005.0,1.99,1.91,1.98,1.7499900000000002,2.67,"Nov, 26.3 (2004) / 27.8 (2005)",Fri
11,4,8PM_10PM,12.0,2004.0,1.81,1.66,1.52,1.25,1.99,"Nov, 26.3 (2004) / 27.8 (2005)",Fri
11,4,midnight_2AM,15.0,2004.5,1.77,1.5550000000000002,1.865,1.7149999999999999,2.165,"Nov, 26.3 (2004) / 27.8 (2005)",Fri
11,4,noon_2PM,12.0,2004.0,1.61,1.63,1.74,1.54,1.77,"Nov, 26.3 (2004) / 27.8 (2005)",Fri
11,5,10AM_noon,19.0,2005.0,3.42,2.73,2.05999,1.94,3.0899900000000002,"Nov, 26.3 (2004) / 27.8 (2005)",Sat
11,5,10PM_midnight,13.0,2004.0,1.95,1.83,1.44,1.32,2.11,"Nov, 26.3 (2004) / 27.8 (2005)",Sat
11,5,2AM_4AM,16.0,2004.5,1.87,1.869995,1.4249999999999998,1.08,2.31,"Nov, 26.3 (2004) / 27.8 (2005)",Sat
11,5,2PM_4PM,13.0,2004.0,1.6,1.59,1.61,1.37,1.94,"Nov, 26.3 (2004) / 27.8 (2005)",Sat
11,5,4AM_6AM,13.0,2004.0,2.17,2.11,1.58,1.49,2.00999,"Nov, 26.3 (2004) / 27.8 (2005)",Sat
11,5,4PM_6PM,16.0,2004.5,2.01,1.595,1.82,1.345,2.879995,"Nov, 26.3 (2004) / 27.8 (2005)",Sat
11,5,6AM_8AM,13.0,2005.0,2.2,1.89,1.2,0.87,3.17,"Nov, 26.3 (2004) / 27.8 (2005)",Sat
11,5,6PM_8PM,16.0,2004.5,1.6949999999999998,1.6400000000000001,1.755,1.205,2.575,"Nov, 26.3 (2004) / 27.8 (2005)",Sat
11,5,8AM_10AM,19.0,2004.0,2.38,1.9999900000000002,1.72,1.19,1.96,"Nov, 26.3 (2004) / 27.8 (2005)",Sat
11,5,8PM_10PM,19.0,2005.0,1.74,1.69,1.64,1.32,3.18,"Nov, 26.3 (2004) / 27.8 (2005)",Sat
